OrganizadorID,Organizador,VentasAjustadas,EgresosAjustados,MargenAjustado
4364,"Ramos, Domínquez y Ordóñez SA",0.0,648.96,-648.96
3241,Patiño-Córdova,0.0,649.35,-649.35
4282,Empresa Crespo SRL,0.0,651.25,-651.25
2270,Empresa Armijo-Castaño,0.0,652.65,-652.65
1811,Barraza de Hernández y Flia.,805.64,1462.25,-656.61
4193,Giménez y Ruelas e Hija,0.0,659.16,-659.16
4377,Gestora Jaime,1215.67,1874.97,-659.3
1096,Cruz-Escalante e Hijo,0.0,660.62,-660.62
4793,"Zavala, Quezada y Leyva y Flia.",573.38,1234.39,-661.01
3202,Ruíz y Vázquez,850.75,1514.55,-663.8
1149,Viera y Vidal,2361.55,3027.81,-666.26
1595,Collado-Barajas,0.0,666.46,-666.46
765,Escobedo-Tapia y Asoc.,1266.73,1933.86,-667.13
615,Viajes Bautista-Vargas,1105.1,1774.94,-669.84
4932,Centro Reina-Rubio,0.0,671.0,-671.0
4696,Centro Casado-Hinojosa,1127.94,1800.82,-672.88
2924,Viajes Cárdenas,0.0,673.62,-673.62
4898,Núñez-Collazo S. de H.,0.0,673.81,-673.81
4065,"Pons, Cotto y Coronado y Asoc.",0.0,676.33,-676.33
2221,Sáenz-Carrasquillo y Asoc.,0.0,677.91,-677.91
4852,Téllez de Alba,868.83,1549.98,-681.15
1683,Holguín-Rojas y Asoc.,2555.55,3239.11,-683.56
2517,Roig y Calero SA,82.01,766.56,-684.55
4278,Gestora Serrato,0.0,685.36,-685.36
3007,Asociación Terán-Amaya,0.0,685.6,-685.6
1532,Grupo Escribano-Andrés,0.0,685.66,-685.66
3740,Empresa Limón-Valdez,934.85,1620.72,-685.87
282,Gallardo de Reséndez e Hija,0.0,686.7,-686.7
3718,Navarro de Ferrer,0.0,688.27,-688.27
4755,Asociación Nazario-Peña,0.0,688.84,-688.84
849,Merino de Uribe,0.0,689.7,-689.7
2079,Tirado-Pulido y Flia.,0.0,689.84,-689.84
1840,"Moral, Rodarte y Ruiz y Flia.",75.52,766.67,-691.15
1777,Grupo Puga,1931.83,2623.25,-691.42
4933,Pelayo y Esteban,0.0,691.65,-691.65
4786,Galindo y Espinoza SA,155.19,846.9,-691.71
4719,Asociación Regalado y Flia.,69.65,762.91,-693.26
2827,Empresa Zambrano,1383.15,2077.68,-694.53
444,Velásquez de Espinosa,814.53,1510.24,-695.71
1419,Acosta y Miramontes,238.55,937.7,-699.15
4301,Viajes Llamas e Hija,0.0,699.92,-699.92
4088,Ornelas-López e Hijos,0.0,700.27,-700.27
2289,Silva y Ferrer e Hija,1021.05,1723.51,-702.46
3394,Trejo-Galán y Flia.,207.66,911.23,-703.57
1675,Saldivar de Armendáriz e Hijos,0.0,707.78,-707.78
4434,Sanz de Salvador,303.02,1011.79,-708.77
2602,Arteaga-Bermúdez y Flia.,0.0,709.64,-709.64
2772,Muro y Valencia SA,0.0,709.96,-709.96
1921,Empresa Godoy-Mateo,1261.26,1971.55,-710.29
510,Núñez de Posada SRL,0.0,712.61,-712.61
523,Empresa Costa,953.66,1666.9,-713.24
4820,Rodríquez de Sosa,0.0,714.76,-714.76
2030,Duran-Casares y Flia.,834.6,1552.06,-717.46
3695,Air Mateos-Toledo,0.0,720.5,-720.5
2765,Roig y Luevano SRL,0.0,723.38,-723.38
3566,Gestora Reyes,0.0,725.32,-725.32
800,Empresa Arenas e Hijos,0.0,725.64,-725.64
1225,Peña-Armas,727.9,1454.21,-726.31
2868,"Ochoa, Alva y Roybal e Hijo",0.0,726.76,-726.76
3847,Marrero-Estévez SA,318.43,1045.24,-726.81
3327,Viajes Carrasquillo-Macías,0.0,727.3,-727.3
3069,Corporación Arellano,1031.01,1763.69,-732.68
1935,"Villaseñor, Dueñas y Almonte e Hijos",0.0,733.06,-733.06
1571,Air Soliz,0.0,734.89,-734.89
3337,Cardona-Soriano y Flia.,0.0,735.37,-735.37
1780,Empresa Dávila,0.0,736.24,-736.24
2366,Asociación Centeno,0.0,743.14,-743.14
3593,Ulloa-Quintero e Hija,652.49,1400.87,-748.38
4776,Carbajal de Benavides SRL,0.0,749.28,-749.28
2814,Camarillo y Pardo e Hijo,0.0,749.62,-749.62
389,Mesa de Pantoja,865.88,1617.6,-751.72
2724,Tafoya y Menéndez SRL,2238.04,2995.84,-757.8
2791,Rael-Paredes,109.34,868.78,-759.44
1084,Gestora Ojeda,0.0,761.24,-761.24
4150,Meléndez de Nava,0.0,770.98,-770.98
4407,Menéndez de Miramontes S. de H.,720.86,1492.83,-771.97
2955,Alaniz-Castaño,0.0,772.36,-772.36
4917,Galindo-Juárez,260.16,1032.89,-772.73
4493,Corporación Cervántez e Hijos,0.0,773.79,-773.79
79,"Vargas, Botello y Terán e Hija",331.17,1106.17,-775.0
1678,Roldán y Nieves,371.33,1146.49,-775.16
4809,Polo-Treviño y Flia.,0.0,778.22,-778.22
3604,Centeno y Montañez,1211.41,1995.14,-783.73
646,Jurado de Nieves,0.0,786.39,-786.39
3863,Robledo-Cisneros,1168.28,1954.71,-786.43
2000,Sánchez y Díez,0.0,786.64,-786.64
3861,"Villalpando, Ávalos y Casas e Hijo",762.12,1551.58,-789.46
3791,Álvarez y Esquibel,0.0,791.92,-791.92
1223,Corporación Nava-Pereira,0.0,793.59,-793.59
967,Palomino y Rojas e Hijo,905.23,1702.53,-797.3
99,Corporación Reyna y Flia.,902.46,1701.03,-798.57
3314,Calderón-Burgos SRL,0.0,798.61,-798.61
1684,"Vaca, Escudero y Tijerina e Hija",0.0,799.03,-799.03
460,Gallego y Gil,0.0,799.98,-799.98
3761,Gestora Pantoja SRL,1339.47,2139.73,-800.26
1301,Rivera y Castellanos,0.0,800.92,-800.92
2747,"Guerra, Olivera y Soler e Hijos",0.0,802.07,-802.07
4986,Angulo de Posada,1039.81,1845.21,-805.4
4580,Caro de Benítez y Flia.,0.0,806.6,-806.6
2411,Flores-Luis S. de H.,1066.18,1873.61,-807.43
3986,Centro Juan y Asoc.,0.0,808.26,-808.26
3854,Razo de Bustos,1579.65,2390.33,-810.68
211,Rivero y Escamilla e Hijo,0.0,811.08,-811.08
3205,Iglesias y Cárdenas y Flia.,782.15,1595.04,-812.89
2028,Grupo Valle-Barragán,0.0,815.09,-815.09
2194,Grupo Santana,0.0,815.38,-815.38
2551,Asociación Rosas,657.5,1477.4,-819.9
3710,Viajes Jasso-Serrano,0.0,820.48,-820.48
4869,Aguilera de Pulido,0.0,824.7,-824.7
2442,Jurado de Miguel,0.0,826.35,-826.35
188,"Viera, Villegas y Verdugo e Hijos",0.0,826.84,-826.84
3173,Rubio de Tafoya SA,688.57,1515.77,-827.2
948,Reyes-Nava,0.0,827.47,-827.47
4264,Air Mares-Parra,0.0,829.04,-829.04
1208,Jaramillo-Hernádez e Hijo,1090.32,1922.94,-832.62
4906,Air Izquierdo-Ramón,1159.51,1993.8,-834.29
816,Quintana de Melgar,0.0,835.02,-835.02
4837,Abeyta de Leal S. de H.,0.0,836.15,-836.15
3824,Raya de Serna,0.0,836.41,-836.41
594,Robles y Mateo,0.0,841.38,-841.38
4795,Millán y Lucero e Hijos,0.0,841.72,-841.72
472,Quintana-Cervántez e Hijos,2070.75,2912.98,-842.23
4827,Caraballo de Carranza,534.38,1378.4,-844.02
1965,Air Mota-Hernández,0.0,844.84,-844.84
1944,Ruelas-Pérez e Hijos,1039.53,1886.23,-846.7
4601,Iglesias-Alaniz e Hijo,742.53,1589.9,-847.37
1733,Altamirano-Serna,549.8,1399.54,-849.74
4157,Ramón-Ojeda S. de H.,1973.09,2823.12,-850.03
4418,Cornejo de Reyes,0.0,851.38,-851.38
2695,Puga de Hernández,1755.35,2608.13,-852.78
2957,Viajes Benavides,0.0,853.19,-853.19
1216,Empresa Escribano,194.06,1048.35,-854.29
4721,Riojas y Luna S. de H.,929.97,1785.57,-855.6
2056,Holguín-Niño,0.0,861.05,-861.05
4610,Cervantes y Quiroz SA,577.9,1440.25,-862.35
4061,Maya de Serrato e Hija,0.0,864.28,-864.28
1274,Air Armas SRL,350.29,1216.18,-865.89
1585,Alvarado-Solorio e Hijo,0.0,866.6,-866.6
323,Becerra de Cano,2883.24,3752.47,-869.23
3822,Delarosa de Carbajal,0.0,870.37,-870.37
4147,Delgado de Izquierdo,0.0,873.29,-873.29
651,Yáñez de Castro,0.0,873.32,-873.32
2345,Empresa Collazo e Hija,1179.8,2057.27,-877.47
161,"Galindo, Villalpando y Menéndez y Asoc.",1239.71,2118.29,-878.58
3887,Luna-Mayorga,441.24,1320.24,-879.0
219,Asociación Robledo-Rosales,0.0,880.24,-880.24
4860,Marroquín-Meléndez,528.31,1410.83,-882.52
2830,Viajes Iglesias-Toro,0.0,882.63,-882.63
2534,Corporación Aguilera,0.0,884.49,-884.49
1242,Baca de Ulibarri,0.0,884.91,-884.91
3606,Muñiz de Becerra,0.0,886.37,-886.37
3510,Quezada-Moya e Hija,356.62,1248.84,-892.22
2612,Gestora Tejada SA,0.0,892.28,-892.28
3447,Corporación Crespo y Flia.,0.0,893.56,-893.56
1969,Esquibel y Jaramillo y Asoc.,0.0,894.44,-894.44
602,Domínquez-Pabón SRL,95.83,994.3,-898.47
2879,Juárez-Nieto y Flia.,1384.57,2283.2,-898.63
2538,Chavarría y Canales e Hija,0.0,899.46,-899.46
2722,Segura de Estévez,714.57,1616.14,-901.57
4544,Global Vaca,1347.31,2251.07,-903.76
1010,Gil de Alejandro,1870.3,2775.53,-905.23
4975,Grupo Antón-Gámez,813.09,1718.87,-905.78
328,Grupo Cerda-Ballesteros,0.0,906.79,-906.79
17,"De la Torre, Esparza y Arribas SA",0.0,909.28,-909.28
2447,Manzano y Vaca,258.75,1169.89,-911.14
3018,Tello-Zavala,0.0,913.78,-913.78
3418,"Calero, Enríquez y Menchaca e Hijos",584.76,1500.19,-915.43
2753,Herrero-Rivero e Hija,610.51,1526.55,-916.04
2374,Leal de Brito S. de H.,1945.45,2861.67,-916.22
1894,Monroy de Lebrón,1203.94,2121.96,-918.02
1724,Otero de Rolón SRL,0.0,918.18,-918.18
2011,Empresa Rivero-Franco,0.0,920.31,-920.31
756,"Apodaca, Guardado y Pantoja e Hijo",332.0,1252.37,-920.37
915,"Bañuelos, Miramontes y Cuenca y Asoc.",0.0,922.76,-922.76
1763,Hernádez de Redondo,0.0,925.83,-925.83
4758,"Urías, Puga y Girón e Hijo",0.0,928.61,-928.61
4317,"Tijerina, Corral y Cano y Flia.",373.13,1302.06,-928.93
4497,Gestora Sancho-Mesa,0.0,929.16,-929.16
3150,Uribe de Alfaro,639.14,1568.69,-929.55
3430,Corral y Sanz,0.0,931.9,-931.9
1423,Robledo y Botello,0.0,932.34,-932.34
3898,"Solorio, Medrano y Colón e Hijos",0.0,934.41,-934.41
2124,Asociación Aranda y Flia.,370.04,1304.61,-934.57
2663,Corporación Gracia e Hijos,1702.36,2637.11,-934.75
1864,Mares y Martos,0.0,937.33,-937.33
4111,Marrero de Zamudio y Flia.,986.78,1924.32,-937.54
2903,"Sierra, Duarte y Covarrubias e Hijos",1679.67,2620.55,-940.88
632,Gálvez-Ocasio,0.0,943.97,-943.97
2853,Global Cordero-Zelaya,157.14,1102.5,-945.36
3894,Gestora Castro-Mojica,0.0,945.64,-945.64
2763,Manzano y Prado,0.0,945.77,-945.77
276,Empresa Ros,538.41,1486.59,-948.18
3055,Centro Collado S. de H.,55.45,1004.36,-948.91
978,Palomo de Marco e Hija,0.0,949.19,-949.19
3936,Esteban de Alemán e Hijos,1391.3,2340.6,-949.3
368,Asensio de Villalba,513.66,1463.24,-949.58
1539,Centro Olivas,1011.26,1960.98,-949.72
4298,Gestora Lucas e Hijos,1776.89,2728.91,-952.02
1561,Centro Rosales,753.52,1706.47,-952.95
2420,"Reynoso, Bueno y Orosco SRL",217.08,1170.14,-953.06
2589,"Gamboa, Franco y Medrano e Hija",942.52,1896.03,-953.51
3171,"Barraza, Sola y Alejandro SA",0.0,965.03,-965.03
208,Avilés de Tamayo e Hijos,0.0,968.11,-968.11
4211,Romo-Valero,0.0,974.51,-974.51
2645,Esquibel de Alonso,30.24,1005.06,-974.82
1397,Gallardo de Roybal,0.0,976.49,-976.49
4055,Air Jaramillo-Betancourt,270.67,1248.44,-977.77
139,Empresa Abad,0.0,978.57,-978.57
4047,Domingo y García,1572.99,2552.66,-979.67
2651,Corporación Tello,432.88,1417.25,-984.37
1440,"Caro, Casares y Reséndez y Asoc.",0.0,985.13,-985.13
514,Global Atencio-Gastélum,0.0,988.08,-988.08
1917,Global Caldera,0.0,988.31,-988.31
348,Manzano de Cervantes,361.12,1350.07,-988.95
2837,Peres y Girón,714.36,1707.19,-992.83
4510,Asociación Alejandro,460.85,1454.9,-994.05
1600,Delvalle-Delarosa SRL,0.0,995.98,-995.98
4003,Trejo y Font,0.0,996.59,-996.59
1749,Air Expósito-Ramos,0.0,998.4,-998.4
4062,Viajes Lomeli,0.0,1000.63,-1000.63
682,Robledo y Meraz e Hijo,0.0,1000.8,-1000.8
2171,Centro Sanz y Flia.,124.03,1126.11,-1002.08
741,Corporación Iglesias-Herrera,0.0,1003.96,-1003.96
3766,Martín-Valenzuela,0.0,1004.28,-1004.28
4607,Villar y Román,0.0,1005.42,-1005.42
3615,"Roque, Reséndez y Villagómez e Hijos",760.99,1768.23,-1007.24
54,Cerda y Acosta,682.98,1690.96,-1007.98
241,Bonilla y Razo,0.0,1008.85,-1008.85
1396,Gestora Arellano,640.54,1650.58,-1010.04
3648,Gastélum y Sáenz,993.37,2003.96,-1010.59
2547,Santos-Aguilera SRL,676.0,1688.51,-1012.51
1406,Empresa Briones-Alonzo,0.0,1013.91,-1013.91
3125,Bonilla-Mares,418.3,1434.77,-1016.47
2697,Grupo Ávalos,0.0,1017.03,-1017.03
2726,Adorno-Lira e Hija,2327.22,3344.56,-1017.34
3014,Vila de Suárez,1127.22,2148.14,-1020.92
3415,Macías-Molina,0.0,1022.02,-1022.02
4651,Ceballos y Salcedo e Hijo,0.0,1022.07,-1022.07
1549,Grupo Covarrubias y Asoc.,0.0,1023.32,-1023.32
4235,Brito-Ozuna e Hijo,0.0,1024.16,-1024.16
619,Paredes de Garrido,1292.62,2317.65,-1025.03
2044,Escalante-Plaza,584.11,1609.34,-1025.23
1087,"Garay, Razo y Concepción e Hija",385.33,1412.48,-1027.15
2163,Asociación Más-Navarro,2194.82,3222.77,-1027.95
4396,Alba-Aguilera e Hijo,195.9,1224.45,-1028.55
1480,"Arce, Arevalo y Castellano e Hija",165.53,1194.09,-1028.56
1591,Tijerina de Espino e Hijos,0.0,1029.01,-1029.01
1232,Almanza y Aguado y Flia.,2349.36,3379.37,-1030.01
2833,Campos-Barela e Hija,975.35,2005.73,-1030.38
4326,Marco y Sarabia,433.63,1467.81,-1034.18
3563,Rascón de Pascual,67.3,1102.81,-1035.51
2262,"Valencia, Gómez y Yáñez y Asoc.",0.0,1037.45,-1037.45
2020,Casárez-Nava,0.0,1041.14,-1041.14
2404,Asociación Ávalos,1045.77,2087.13,-1041.36
2291,Viajes Cuevas SRL,0.0,1041.79,-1041.79
4454,Rojo-Delrío e Hijos,0.0,1045.63,-1045.63
1665,"Mondragón, Rendón y Redondo SA",0.0,1048.38,-1048.38
2102,Orosco-Nieto y Asoc.,0.0,1049.84,-1049.84
696,Corporación Polanco e Hija,1509.39,2560.11,-1050.72
3193,Blázquez-Leal,0.0,1053.05,-1053.05
1063,Corporación Ledesma-Jasso,1211.81,2274.83,-1063.02
3043,Corporación Ayala-Navarrete,0.0,1065.92,-1065.92
4654,Global Perales,0.0,1065.98,-1065.98
2742,Arenas-Ruíz,3525.96,4595.5,-1069.54
366,Alanis-Gaona e Hijos,0.0,1070.42,-1070.42
2111,Viajes Escobedo SA,0.0,1070.45,-1070.45
1262,Girón-Sedillo,0.0,1072.09,-1072.09
4426,Godínez de Salcedo,0.0,1073.26,-1073.26
80,Madrigal-Expósito S. de H.,0.0,1075.2,-1075.2
4582,Global Parra,0.0,1076.34,-1076.34
3045,Barela-Cuenca y Flia.,0.0,1076.9,-1076.9
1203,Simón-Beltrán e Hijo,1962.24,3039.5,-1077.26
2162,"Ramón, Estévez y Escamilla S. de H.",1698.53,2777.13,-1078.6
3083,Ceballos-Ontiveros e Hija,0.0,1079.26,-1079.26
1319,Solano de Miguel,0.0,1084.01,-1084.01
3697,Asociación Covarrubias,0.0,1086.8,-1086.8
667,Macias-Esquibel,0.0,1088.44,-1088.44
4445,Centro Domenech,0.0,1088.6,-1088.6
1821,Empresa De la Cruz-Abrego,958.53,2047.52,-1088.99
1879,Gestora Montaño y Asoc.,162.6,1252.12,-1089.52
2947,Colunga de Salas e Hijo,0.0,1096.83,-1096.83
414,Empresa Lovato,0.0,1099.83,-1099.83
462,Centeno y Vázquez,267.54,1368.37,-1100.83
3029,Valero y Aguirre,1292.42,2394.28,-1101.86
4355,Iglesias-Arguello,1251.64,2355.12,-1103.48
1594,Brito-Bravo,0.0,1105.89,-1105.89
3504,"Concepción, Maestas y Hernándes S. de H.",0.0,1106.24,-1106.24
2459,Bermejo y Zaragoza,1484.41,2590.96,-1106.55
4711,Loera de Arellano,0.0,1109.69,-1109.69
4485,Abreu y Soria,0.0,1110.81,-1110.81
3978,De la Cruz y Ortega SRL,209.09,1320.01,-1110.92
2428,Covarrubias y Ruvalcaba,0.0,1111.46,-1111.46
3642,Alarcón de Robledo,1766.31,2877.79,-1111.48
4587,Roque-Castillo y Asoc.,0.0,1115.63,-1115.63
4936,Grupo Carbajal-Baca,0.0,1117.24,-1117.24
2043,Rosales y Mejía,0.0,1117.35,-1117.35
1948,Galarza y Palomino y Asoc.,0.0,1121.83,-1121.83
1599,Carmona de Sepúlveda,0.0,1124.98,-1124.98
941,Salazar y Ramírez,0.0,1126.53,-1126.53
367,Curiel-Dueñas,0.0,1126.78,-1126.78
4940,Viajes Peralta e Hijo,176.48,1308.43,-1131.95
2764,Carrasquillo y Jaime e Hija,1226.13,2359.41,-1133.28
997,Centro Carrero,0.0,1133.84,-1133.84
4798,Granado de García SRL,0.0,1133.87,-1133.87
3708,"Millán, Portillo y Macias y Flia.",0.0,1134.35,-1134.35
4521,Empresa Montenegro y Flia.,1645.39,2779.99,-1134.6
4969,Grupo Apodaca,0.0,1135.4,-1135.4
513,Muñoz de Ozuna,2361.78,3498.85,-1137.07
3926,Jiménez y Ceja,109.24,1246.75,-1137.51
2607,Gestora Rincón S. de H.,1962.25,3100.45,-1138.2
3393,Empresa Arroyo,0.0,1141.0,-1141.0
3784,Centro Gutiérrez S. de H.,0.0,1141.28,-1141.28
4095,Laureano de Carreón,558.79,1701.44,-1142.65
2477,Ybarra y Quezada e Hijo,861.36,2005.39,-1144.03
511,Ocampo-Balderas e Hija,0.0,1145.08,-1145.08
2582,Márquez y Escobedo,0.0,1145.9,-1145.9
332,Uribe de Gálvez SRL,0.0,1147.01,-1147.01
3558,Marco de Saiz e Hijos,213.74,1361.95,-1148.21
895,Cárdenas y Rojas SRL,803.49,1952.2,-1148.71
4362,Asociación Ramírez,0.0,1149.27,-1149.27
1471,Santana y Negrete,950.28,2100.78,-1150.5
4668,Escamilla y Lucio,0.0,1151.33,-1151.33
2996,Castañeda de Aguilera,0.0,1151.33,-1151.33
106,Empresa Angulo S. de H.,0.0,1153.67,-1153.67
3308,Rosa de Feliciano e Hija,0.0,1156.81,-1156.81
4857,"Luján, Alaniz y Porras e Hijos",0.0,1158.99,-1158.99
3151,Asociación Estévez-Iglesias,173.53,1333.48,-1159.95
1005,Melgar de Núñez y Asoc.,0.0,1162.05,-1162.05
2893,"Cervantes, Varela y Guerra y Flia.",0.0,1164.25,-1164.25
1081,"Cardona, Marrero y Cárdenas e Hijo",0.0,1167.64,-1167.64
3354,Noriega y Herrero,1062.02,2229.99,-1167.97
2013,Mota-Guillen y Asoc.,106.53,1275.24,-1168.71
419,Air Patiño SA,0.0,1176.45,-1176.45
2782,Air Palomo-Solís,1797.38,2973.97,-1176.59
2040,Viajes Millán-Sáenz,743.51,1921.01,-1177.5
4114,Carranza-Meléndez,802.78,1983.31,-1180.53
837,Alonso de Contreras y Asoc.,763.15,1944.96,-1181.81
1468,Amaya de Luna S. de H.,0.0,1183.25,-1183.25
4092,Duran y Pérez y Asoc.,0.0,1183.45,-1183.45
4802,Lira de Maestas e Hijo,1159.26,2343.08,-1183.82
1211,Centro Anguiano y Asoc.,0.0,1186.46,-1186.46
4742,Villagómez y Verduzco S. de H.,1496.17,2684.42,-1188.25
862,Clemente-Gimeno,1706.0,2896.57,-1190.57
270,Air Aragón,0.0,1191.17,-1191.17
1553,Empresa Casillas,2197.3,3391.76,-1194.46
2135,Marroquín de Ramos,0.0,1195.49,-1195.49
1399,Lugo y Canales SA,0.0,1196.53,-1196.53
3577,Viajes Sáez-Treviño,0.0,1199.24,-1199.24
1508,Arias de Barela SA,0.0,1205.22,-1205.22
471,Limón y Ybarra SRL,1570.27,2775.87,-1205.6
1023,"Sisneros, Cervantes y Zelaya e Hija",0.0,1205.65,-1205.65
55,Laboy de Pozo S. de H.,0.0,1207.11,-1207.11
1181,Global Murillo SRL,0.0,1207.65,-1207.65
698,Pardo y Pabón,1878.57,3089.93,-1211.36
576,Malave de Benavídez,434.09,1645.96,-1211.87
1778,Casárez de Chapa SA,0.0,1213.48,-1213.48
1839,Mena-Balderas,561.91,1775.66,-1213.75
2531,Calvillo de Berríos e Hijos,720.7,1935.87,-1215.17
1587,Parra de Gálvez e Hijo,159.59,1374.76,-1215.17
2264,Esquibel-Valles S. de H.,0.0,1215.23,-1215.23
244,Delrío de Camacho,0.0,1215.59,-1215.59
652,Viajes Jurado S. de H.,0.0,1216.38,-1216.38
1887,Corporación Lucio-Narváez,0.0,1217.47,-1217.47
4862,"Marco, Villalobos y Villa SA",0.0,1221.13,-1221.13
3071,Solís y Vera,444.07,1666.33,-1222.26
4598,Viajes Ochoa-Carranza,1791.14,3015.49,-1224.35
4227,Garica de Maestas y Flia.,0.0,1225.49,-1225.49
2552,Air Puga y Asoc.,0.0,1226.6,-1226.6
2610,Air Hernández-Matías,0.0,1228.0,-1228.0
4330,Portillo de Mora SA,1451.92,2681.02,-1229.1
2402,Garibay-Galván y Asoc.,0.0,1235.58,-1235.58
4342,Castellanos-Puig e Hijos,0.0,1236.19,-1236.19
3569,Rubio y Cadena S. de H.,512.38,1750.11,-1237.73
1330,Asociación Jáquez,0.0,1240.74,-1240.74
3830,Gestora Castellanos-Antón,0.0,1241.22,-1241.22
3127,Asociación Esteban-Cintrón,0.0,1242.52,-1242.52
4752,Corporación Baca,0.0,1244.37,-1244.37
2300,Alarcón y Castellanos,0.0,1247.8,-1247.8
476,"Campos, Alonso y Murillo SA",0.0,1248.8,-1248.8
3033,Yáñez de Naranjo y Flia.,1133.98,2383.58,-1249.6
585,Rodríguez de Velázquez,0.0,1250.89,-1250.89
4009,Villalpando de Tejada e Hija,0.0,1252.16,-1252.16
3564,Grupo Delao-Delapaz,0.0,1252.32,-1252.32
2260,Lorente-Sarabia,0.0,1253.88,-1253.88
453,"Portillo, Casárez y Hernández y Asoc.",0.0,1257.5,-1257.5
2492,Ureña de Loera,0.0,1258.73,-1258.73
3481,Serrano-Rivero SA,0.0,1259.82,-1259.82
19,Centro Marín y Flia.,0.0,1260.22,-1260.22
3785,Viajes De Jesús e Hijos,0.0,1261.82,-1261.82
3990,Gestora Niño e Hija,0.0,1262.68,-1262.68
2831,Asociación Espino,0.0,1263.42,-1263.42
3346,Aguayo y Riera,209.75,1475.44,-1265.69
2704,Grupo Rosado e Hija,309.32,1575.68,-1266.36
1658,Heredia de Aranda,0.0,1266.66,-1266.66
733,Mendoza de Mendoza e Hijos,280.26,1547.73,-1267.47
3818,Viajes Atencio e Hijos,1031.05,2305.95,-1274.9
4616,Carranza-Pascual,0.0,1280.88,-1280.88
1874,"Batista, Cadena y Armenta S. de H.",0.0,1285.18,-1285.18
3971,Peres y Tafoya e Hijos,365.52,1652.27,-1286.75
2923,"Amador, Carmona y Velasco e Hijos",0.0,1289.04,-1289.04
9,Adorno de León,844.32,2135.39,-1291.07
2185,Gallardo y Jurado,0.0,1291.42,-1291.42
2227,"Canales, Tafoya y Betancourt y Flia.",0.0,1292.81,-1292.81
2623,Palomino de Verduzco,24.61,1319.42,-1294.81
4482,Casillas y Ojeda,290.94,1585.97,-1295.03
4005,Reyes-Alejandro,0.0,1296.29,-1296.29
2564,Viajes Yáñez-Pereira,179.98,1476.41,-1296.43
674,Arenas-Arce,1022.47,2320.48,-1298.01
2076,Villegas y Raya e Hija,0.0,1303.89,-1303.89
3272,Sevilla-Trujillo,73.78,1380.98,-1307.2
335,Godoy de Ornelas S. de H.,456.48,1763.91,-1307.43
757,Rivera-Reyna,0.0,1312.22,-1312.22
359,Alonzo de Carrera,0.0,1314.6,-1314.6
2172,Roldán-Mesa S. de H.,0.0,1315.73,-1315.73
4257,Marco de Cintrón,0.0,1318.72,-1318.72
4253,"Valles, Correa y Delrío y Asoc.",0.0,1320.96,-1320.96
3289,Cabrera y Amaya y Asoc.,0.0,1323.56,-1323.56
1147,Meza y Castillo y Asoc.,0.0,1331.36,-1331.36
4861,Cerda de Bermejo SRL,0.0,1333.92,-1333.92
89,Aguilar-Román y Flia.,0.0,1335.48,-1335.48
527,Elizondo de Rojas,321.44,1658.05,-1336.61
2983,Jiménez-Jaimes,0.0,1337.64,-1337.64
3625,Pelayo de Osorio S. de H.,1196.4,2535.45,-1339.05
2902,Grupo Villar-Andreu,626.54,1965.72,-1339.18
3372,Linares y Sosa y Asoc.,0.0,1343.36,-1343.36
4289,Olivera de Lovato SRL,0.0,1343.68,-1343.68
2363,Pacheco-Sáenz y Flia.,550.1,1894.87,-1344.77
1987,Alanis de Arce,0.0,1344.91,-1344.91
344,Sáez y Pagan,0.0,1345.51,-1345.51
1612,Hernándes y Oliva,0.0,1347.72,-1347.72
2918,Sánchez y Casado,0.0,1355.98,-1355.98
3109,Zayas y Estrada,0.0,1356.87,-1356.87
436,Corporación Meraz-Verduzco,0.0,1359.53,-1359.53
591,Niño y Muro,0.0,1360.08,-1360.08
1386,Ontiveros y Plaza e Hijos,0.0,1361.95,-1361.95
4982,Mateo y Ocampo e Hijo,0.0,1362.46,-1362.46
2752,Gutiérrez de Luis,0.0,1365.43,-1365.43
1574,Barroso y Baeza,0.0,1365.68,-1365.68
1967,Villaseñor y Caro,2507.38,3873.5,-1366.12
2577,Contreras y Naranjo y Asoc.,1937.68,3307.98,-1370.3
890,Bañuelos-Yáñez e Hijo,542.91,1915.05,-1372.14
4116,Air Terán,592.07,1968.73,-1376.66
1554,Maestas de Mireles,0.0,1377.04,-1377.04
3399,Empresa Hernando,0.0,1377.49,-1377.49
3969,Air De Jesús e Hijo,0.0,1384.2,-1384.2
1343,"Rueda, Soria y Casillas e Hijos",0.0,1384.47,-1384.47
2657,Gestora Navarro y Asoc.,1528.38,2918.41,-1390.03
2993,Nazario de Collado,0.0,1391.41,-1391.41
228,Air Saldaña-Menchaca,1000.34,2392.74,-1392.4
2770,Zaragoza-Delagarza,1350.97,2744.57,-1393.6
556,Centro Barraza,0.0,1394.03,-1394.03
2235,Ávila de Duarte e Hijos,0.0,1396.64,-1396.64
3878,Olivera de Núñez y Asoc.,0.0,1397.04,-1397.04
3930,Villareal-Samaniego,212.04,1611.29,-1399.25
2821,Godoy de Gimeno,822.93,2223.47,-1400.54
1187,Lerma y Collazo y Flia.,0.0,1403.78,-1403.78
1263,Arenas y Montañez SA,0.0,1404.89,-1404.89
1541,Global Oquendo-Madrid,0.0,1410.43,-1410.43
3123,Grupo Conde,392.88,1807.06,-1414.18
877,Asociación Carreón,0.0,1417.63,-1417.63
4952,Tejada y Santillán e Hija,490.89,1910.32,-1419.43
