serie_correlativo;numero;nombre_empresa;fecha_de_emision;hora_de_emision;nom_proveedor;cat_proveedor;tipo_documento;doc_proveedor;items;factura.fecha_emision;factura.cliente;factura.id_cliente;factura.total;factura.moneda;factura.estado;item.id_producto;item.codigo_producto;item.nom_producto;item.categoria_producto;item.cantidad;item.valor_unitario;item.precio_unitario;item.descuento;item.subtotal;item.porcentaje_de_igv;item.igv;item.total;item.moneda;item.tipo_de_cambio;item.id_estado;item.nombre_estado;item.id_vendedor;item.nom_vendedor;item.id_cuenta_analitica;item.nom_cuenta_analitica;item.distribucion_analitica;item.evento.id_evento;item.evento.nom_evento;item.evento.Fecha_hora_ini_event;item.evento.Fecha_hora_fin_event;item.evento.id_organizador;item.evento.nom_organizador;item.evento.tipo_organizador
(01) Factura F001;00000008;COLABORATIVA S.A.C.;22/08/2025;3/10/2025 17:10;JP Producciones Generales EIRL;Cliente;6;20608361074;[{'id_producto': '1', 'codigo_producto': '', 'nom_producto': 'ENTRADAS IMPRESAS - ORDEN DE VENTA N663  Corazn Serrano en el Centro de Convenciones Scencia de la Molina /  FULL COLOR GENERAL /  BRAZALETES PLATINUM / BRAZALETES VIP', 'categoria_producto': '', 'cantidad': '1.0', 'valor_unitario': 0.0, 'precio_unitario': 0.0, 'descuento': None, 'subtotal': 0.0, 'porcentaje_de_igv': '0.00', 'igv': 0.0, 'total': 0.0, 'moneda': '1', 'tipo_de_cambio': '', 'id_estado': 'paid', 'nombre_estado': 'Pagado', 'evento': {'id_evento': '', 'nom_evento': '', 'Fecha_hora_ini_event': '', 'Fecha_hora_fin_event': '', 'id_organizador': '', 'nom_organizador': 'JP Producciones Generales EIRL', 'tipo_organizador': ''}, 'id_vendedor': 2, 'nom_vendedor': 'SAMUEL CHUQUISTA', 'id_cuenta_analitica': '', 'nom_cuenta_analitica': '', 'distribucion_analitica': []}];22/08/2025;;;;;;1;;ENTRADAS IMPRESAS - ORDEN DE VENTA N663  Corazn Serrano en el Centro de Convenciones Scencia de la Molina /  FULL COLOR GENERAL /  BRAZALETES PLATINUM / BRAZALETES VIP;;1;0;0;;0;0;0;0;1;;paid;Pagado;2;SAMUEL CHUQUISTA;;;[];;;;;;JP Producciones Generales EIRL;
(01) Factura F001;00000007;COLABORATIVA S.A.C.;22/08/2025;3/10/2025 16:16;JP Producciones Generales EIRL;Cliente;6;20608361074;[{'id_producto': '1', 'codigo_producto': '', 'nom_producto': 'ENTRADAS IMPRESAS - ORDEN DE VENTA N663  Corazn Serrano en el Centro de Convenciones Scencia de la Molina /  FULL COLOR GENERAL /  BRAZALETES PLATINUM / BRAZALETES VIP', 'categoria_producto': '', 'cantidad': '1.0', 'valor_unitario': 0.0, 'precio_unitario': 0.0, 'descuento': None, 'subtotal': 0.0, 'porcentaje_de_igv': '0.00', 'igv': 0.0, 'total': 0.0, 'moneda': '1', 'tipo_de_cambio': '', 'id_estado': 'paid', 'nombre_estado': 'Pagado', 'evento': {'id_evento': '', 'nom_evento': '', 'Fecha_hora_ini_event': '', 'Fecha_hora_fin_event': '', 'id_organizador': '', 'nom_organizador': 'JP Producciones Generales EIRL', 'tipo_organizador': ''}, 'id_vendedor': 2, 'nom_vendedor': 'SAMUEL CHUQUISTA', 'id_cuenta_analitica': '', 'nom_cuenta_analitica': '', 'distribucion_analitica': []}];22/08/2025;;;;;;1;;ENTRADAS IMPRESAS - ORDEN DE VENTA N663  Corazn Serrano en el Centro de Convenciones Scencia de la Molina /  FULL COLOR GENERAL /  BRAZALETES PLATINUM / BRAZALETES VIP;;1;0;0;;0;0;0;0;1;;paid;Pagado;2;SAMUEL CHUQUISTA;;;[];;;;;;JP Producciones Generales EIRL;
(01) Factura F001;00000006;COLABORATIVA S.A.C.;22/08/2025;3/10/2025 16:15;JP Producciones Generales EIRL;Cliente;6;20608361074;[{'id_producto': '1', 'codigo_producto': '', 'nom_producto': 'ENTRADAS IMPRESAS - ORDEN DE VENTA N663  Corazn Serrano en el Centro de Convenciones Scencia de la Molina /  FULL COLOR GENERAL /  BRAZALETES PLATINUM / BRAZALETES VIP', 'categoria_producto': '', 'cantidad': '1.0', 'valor_unitario': 0.0, 'precio_unitario': 0.0, 'descuento': None, 'subtotal': 0.0, 'porcentaje_de_igv': '0.00', 'igv': 0.0, 'total': 0.0, 'moneda': '1', 'tipo_de_cambio': '', 'id_estado': 'paid', 'nombre_estado': 'Pagado', 'evento': {'id_evento': '', 'nom_evento': '', 'Fecha_hora_ini_event': '', 'Fecha_hora_fin_event': '', 'id_organizador': '', 'nom_organizador': 'JP Producciones Generales EIRL', 'tipo_organizador': ''}, 'id_vendedor': 2, 'nom_vendedor': 'SAMUEL CHUQUISTA', 'id_cuenta_analitica': '', 'nom_cuenta_analitica': '', 'distribucion_analitica': []}];22/08/2025;;;;;;1;;ENTRADAS IMPRESAS - ORDEN DE VENTA N663  Corazn Serrano en el Centro de Convenciones Scencia de la Molina /  FULL COLOR GENERAL /  BRAZALETES PLATINUM / BRAZALETES VIP;;1;0;0;;0;0;0;0;1;;paid;Pagado;2;SAMUEL CHUQUISTA;;;[];;;;;;JP Producciones Generales EIRL;
(01) Factura F001;00000004;COLABORATIVA S.A.C.;22/08/2025;3/10/2025 16:08;RF PROMOTORA DE ESPECTACULOS E.I.R.L;;6;20612433489;[{'id_producto': '1', 'codigo_producto': '', 'nom_producto': 'COMISION CORTESIA - emision cortesia', 'categoria_producto': '', 'cantidad': '1.0', 'valor_unitario': 0.0, 'precio_unitario': 0.0, 'descuento': None, 'subtotal': 0.0, 'porcentaje_de_igv': '0.00', 'igv': 0.0, 'total': 0.0, 'moneda': '1', 'tipo_de_cambio': '', 'id_estado': 'paid', 'nombre_estado': 'Pagado', 'evento': {'id_evento': '', 'nom_evento': '', 'Fecha_hora_ini_event': '', 'Fecha_hora_fin_event': '', 'id_organizador': '', 'nom_organizador': 'RF PROMOTORA DE ESPECTACULOS E.I.R.L', 'tipo_organizador': ''}, 'id_vendedor': 2, 'nom_vendedor': 'SAMUEL CHUQUISTA', 'id_cuenta_analitica': '', 'nom_cuenta_analitica': '', 'distribucion_analitica': []}];22/08/2025;;;;;;1;;COMISION CORTESIA - emision cortesia;;1;0;0;;0;0;0;0;1;;paid;Pagado;2;SAMUEL CHUQUISTA;;;[];;;;;;RF PROMOTORA DE ESPECTACULOS E.I.R.L;
(01) Factura F001;00000003;COLABORATIVA S.A.C.;22/08/2025;3/10/2025 15:50;RF PROMOTORA DE ESPECTACULOS E.I.R.L;;6;20612433489;[{'id_producto': '1', 'codigo_producto': '', 'nom_producto': 'COMISION CORTESIA - Cortesía', 'categoria_producto': '', 'cantidad': '1.0', 'valor_unitario': 0.0, 'precio_unitario': 0.0, 'descuento': None, 'subtotal': 0.0, 'porcentaje_de_igv': '0.00', 'igv': 0.0, 'total': 0.0, 'moneda': '1', 'tipo_de_cambio': '', 'id_estado': 'paid', 'nombre_estado': 'Pagado', 'evento': {'id_evento': '', 'nom_evento': '', 'Fecha_hora_ini_event': '', 'Fecha_hora_fin_event': '', 'id_organizador': '', 'nom_organizador': 'RF PROMOTORA DE ESPECTACULOS E.I.R.L', 'tipo_organizador': ''}, 'id_vendedor': 2, 'nom_vendedor': 'SAMUEL CHUQUISTA', 'id_cuenta_analitica': '', 'nom_cuenta_analitica': '', 'distribucion_analitica': []}];22/08/2025;;;;;;1;;COMISION CORTESIA - Cortesía;;1;0;0;;0;0;0;0;1;;paid;Pagado;2;SAMUEL CHUQUISTA;;;[];;;;;;RF PROMOTORA DE ESPECTACULOS E.I.R.L;
(01) Factura F001;00000002;COLABORATIVA S.A.C.;22/08/2025;3/10/2025 15:23;RF PROMOTORA DE ESPECTACULOS E.I.R.L;;6;20612433489;[{'id_producto': '1', 'codigo_producto': '', 'nom_producto': 'COMISION CORTESIA - emision cortesia', 'categoria_producto': '', 'cantidad': '1.0', 'valor_unitario': 0.0, 'precio_unitario': 0.0, 'descuento': None, 'subtotal': 0.0, 'porcentaje_de_igv': '0.00', 'igv': 0.0, 'total': 0.0, 'moneda': '1', 'tipo_de_cambio': '', 'id_estado': 'paid', 'nombre_estado': 'Pagado', 'evento': {'id_evento': '', 'nom_evento': '', 'Fecha_hora_ini_event': '', 'Fecha_hora_fin_event': '', 'id_organizador': '', 'nom_organizador': 'RF PROMOTORA DE ESPECTACULOS E.I.R.L', 'tipo_organizador': ''}, 'id_vendedor': 2, 'nom_vendedor': 'SAMUEL CHUQUISTA', 'id_cuenta_analitica': '', 'nom_cuenta_analitica': '', 'distribucion_analitica': []}];22/08/2025;;;;;;1;;COMISION CORTESIA - emision cortesia;;1;0;0;;0;0;0;0;1;;paid;Pagado;2;SAMUEL CHUQUISTA;;;[];;;;;;RF PROMOTORA DE ESPECTACULOS E.I.R.L;
(01) Factura FB01;00000034;COLABORATIVA S.A.C.;2/09/2025;3/10/2025 15:18;JP Producciones Generales EIRL;Cliente;6;20608361074;[{'id_producto': '1', 'codigo_producto': '', 'nom_producto': 'ENTRADAS IMPRESAS - ORDEN DE VENTA N663  Corazn Serrano en el Centro de Convenciones Scencia de la Molina /  FULL COLOR GENERAL /  BRAZALETES PLATINUM / BRAZALETES VIP', 'categoria_producto': '', 'cantidad': '1.0', 'valor_unitario': 322.0, 'precio_unitario': 379.96, 'descuento': None, 'subtotal': 322.0, 'porcentaje_de_igv': '18.00', 'igv': 57.96, 'total': 379.96, 'moneda': '1', 'tipo_de_cambio': '', 'id_estado': 'not_paid', 'nombre_estado': 'Sin pagar', 'evento': {'id_evento': '', 'nom_evento': '', 'Fecha_hora_ini_event': '', 'Fecha_hora_fin_event': '', 'id_organizador': '', 'nom_organizador': 'JP Producciones Generales EIRL', 'tipo_organizador': ''}, 'id_vendedor': 2, 'nom_vendedor': 'SAMUEL CHUQUISTA', 'id_cuenta_analitica': '', 'nom_cuenta_analitica': '', 'distribucion_analitica': []}];2/09/2025;;;;;;1;;ENTRADAS IMPRESAS - ORDEN DE VENTA N663  Corazn Serrano en el Centro de Convenciones Scencia de la Molina /  FULL COLOR GENERAL /  BRAZALETES PLATINUM / BRAZALETES VIP;;1;322;379.96;;322;18;57.96;379.96;1;;not_paid;Sin pagar;2;SAMUEL CHUQUISTA;;;[];;;;;;JP Producciones Generales EIRL;
(01) Factura FB01;00000031;COLABORATIVA S.A.C.;2/09/2025;3/10/2025 12:48;JP Producciones Generales EIRL;Cliente;6;20608361074;[{'id_producto': '1', 'codigo_producto': '', 'nom_producto': 'ENTRADAS IMPRESAS - ORDEN DE VENTA N663  Corazn Serrano en el Centro de Convenciones Scencia de la Molina /  FULL COLOR GENERAL /  BRAZALETES PLATINUM / BRAZALETES VIP', 'categoria_producto': '', 'cantidad': '1.0', 'valor_unitario': 322.0, 'precio_unitario': 379.96, 'descuento': None, 'subtotal': 322.0, 'porcentaje_de_igv': '18.00', 'igv': 57.96, 'total': 379.96, 'moneda': '1', 'tipo_de_cambio': '', 'id_estado': 'not_paid', 'nombre_estado': 'Sin pagar', 'evento': {'id_evento': '', 'nom_evento': '', 'Fecha_hora_ini_event': '', 'Fecha_hora_fin_event': '', 'id_organizador': '', 'nom_organizador': 'JP Producciones Generales EIRL', 'tipo_organizador': ''}, 'id_vendedor': 2, 'nom_vendedor': 'SAMUEL CHUQUISTA', 'id_cuenta_analitica': '', 'nom_cuenta_analitica': '', 'distribucion_analitica': []}];2/09/2025;;;;;;1;;ENTRADAS IMPRESAS - ORDEN DE VENTA N663  Corazn Serrano en el Centro de Convenciones Scencia de la Molina /  FULL COLOR GENERAL /  BRAZALETES PLATINUM / BRAZALETES VIP;;1;322;379.96;;322;18;57.96;379.96;1;;not_paid;Sin pagar;2;SAMUEL CHUQUISTA;;;[];;;;;;JP Producciones Generales EIRL;
(01) Factura FB01;00000020;COLABORATIVA S.A.C.;26/08/2025;3/10/2025 14:44;JP Producciones Generales EIRL;Cliente;6;20608361074;[{'id_producto': '1', 'codigo_producto': '', 'nom_producto': 'ENTRADAS IMPRESAS - ORDEN DE VENTA N663  Corazn Serrano en el Centro de Convenciones Scencia de la Molina /  FULL COLOR GENERAL /  BRAZALETES PLATINUM / BRAZALETES VIP', 'categoria_producto': '', 'cantidad': '1.0', 'valor_unitario': 322.0, 'precio_unitario': 379.96, 'descuento': None, 'subtotal': 322.0, 'porcentaje_de_igv': '18.00', 'igv': 57.96, 'total': 379.96, 'moneda': '1', 'tipo_de_cambio': '', 'id_estado': 'not_paid', 'nombre_estado': 'Sin pagar', 'evento': {'id_evento': '', 'nom_evento': '', 'Fecha_hora_ini_event': '', 'Fecha_hora_fin_event': '', 'id_organizador': '', 'nom_organizador': 'JP Producciones Generales EIRL', 'tipo_organizador': ''}, 'id_vendedor': 2, 'nom_vendedor': 'SAMUEL CHUQUISTA', 'id_cuenta_analitica': '', 'nom_cuenta_analitica': '', 'distribucion_analitica': []}];26/08/2025;;;;;;1;;ENTRADAS IMPRESAS - ORDEN DE VENTA N663  Corazn Serrano en el Centro de Convenciones Scencia de la Molina /  FULL COLOR GENERAL /  BRAZALETES PLATINUM / BRAZALETES VIP;;1;322;379.96;;322;18;57.96;379.96;1;;not_paid;Sin pagar;2;SAMUEL CHUQUISTA;;;[];;;;;;JP Producciones Generales EIRL;
(01) Factura FB01;00000019;COLABORATIVA S.A.C.;26/08/2025;3/10/2025 14:41;JP Producciones Generales EIRL;Cliente;6;20608361074;[{'id_producto': '1', 'codigo_producto': '', 'nom_producto': 'ENTRADAS IMPRESAS - ORDEN DE VENTA N663  Corazn Serrano en el Centro de Convenciones Scencia de la Molina /  FULL COLOR GENERAL /  BRAZALETES PLATINUM / BRAZALETES VIP', 'categoria_producto': '', 'cantidad': '1.0', 'valor_unitario': 322.0, 'precio_unitario': 379.96, 'descuento': None, 'subtotal': 322.0, 'porcentaje_de_igv': '18.00', 'igv': 57.96, 'total': 379.96, 'moneda': '1', 'tipo_de_cambio': '', 'id_estado': 'not_paid', 'nombre_estado': 'Sin pagar', 'evento': {'id_evento': '', 'nom_evento': '', 'Fecha_hora_ini_event': '', 'Fecha_hora_fin_event': '', 'id_organizador': '', 'nom_organizador': 'JP Producciones Generales EIRL', 'tipo_organizador': ''}, 'id_vendedor': 2, 'nom_vendedor': 'SAMUEL CHUQUISTA', 'id_cuenta_analitica': '', 'nom_cuenta_analitica': '', 'distribucion_analitica': []}];26/08/2025;;;;;;1;;ENTRADAS IMPRESAS - ORDEN DE VENTA N663  Corazn Serrano en el Centro de Convenciones Scencia de la Molina /  FULL COLOR GENERAL /  BRAZALETES PLATINUM / BRAZALETES VIP;;1;322;379.96;;322;18;57.96;379.96;1;;not_paid;Sin pagar;2;SAMUEL CHUQUISTA;;;[];;;;;;JP Producciones Generales EIRL;
(01) Factura FB01;00000018;COLABORATIVA S.A.C.;26/08/2025;3/10/2025 14:40;JP Producciones Generales EIRL;Cliente;6;20608361074;[{'id_producto': '1', 'codigo_producto': '', 'nom_producto': 'ENTRADAS IMPRESAS - ORDEN DE VENTA N663  Corazn Serrano en el Centro de Convenciones Scencia de la Molina /  FULL COLOR GENERAL /  BRAZALETES PLATINUM / BRAZALETES VIP', 'categoria_producto': '', 'cantidad': '1.0', 'valor_unitario': 322.0, 'precio_unitario': 379.96, 'descuento': None, 'subtotal': 322.0, 'porcentaje_de_igv': '18.00', 'igv': 57.96, 'total': 379.96, 'moneda': '1', 'tipo_de_cambio': '', 'id_estado': 'not_paid', 'nombre_estado': 'Sin pagar', 'evento': {'id_evento': '', 'nom_evento': '', 'Fecha_hora_ini_event': '', 'Fecha_hora_fin_event': '', 'id_organizador': '', 'nom_organizador': 'JP Producciones Generales EIRL', 'tipo_organizador': ''}, 'id_vendedor': 2, 'nom_vendedor': 'SAMUEL CHUQUISTA', 'id_cuenta_analitica': '', 'nom_cuenta_analitica': '', 'distribucion_analitica': []}];26/08/2025;;;;;;1;;ENTRADAS IMPRESAS - ORDEN DE VENTA N663  Corazn Serrano en el Centro de Convenciones Scencia de la Molina /  FULL COLOR GENERAL /  BRAZALETES PLATINUM / BRAZALETES VIP;;1;322;379.96;;322;18;57.96;379.96;1;;not_paid;Sin pagar;2;SAMUEL CHUQUISTA;;;[];;;;;;JP Producciones Generales EIRL;
(01) Factura FB01;00000017;COLABORATIVA S.A.C.;26/08/2025;3/10/2025 14:26;JP Producciones Generales EIRL;Cliente;6;20608361074;[{'id_producto': '1', 'codigo_producto': '', 'nom_producto': 'ENTRADAS IMPRESAS - ORDEN DE VENTA N663  Corazn Serrano en el Centro de Convenciones Scencia de la Molina /  FULL COLOR GENERAL /  BRAZALETES PLATINUM / BRAZALETES VIP', 'categoria_producto': '', 'cantidad': '1.0', 'valor_unitario': 322.0, 'precio_unitario': 379.96, 'descuento': None, 'subtotal': 322.0, 'porcentaje_de_igv': '18.00', 'igv': 57.96, 'total': 379.96, 'moneda': '1', 'tipo_de_cambio': '', 'id_estado': 'not_paid', 'nombre_estado': 'Sin pagar', 'evento': {'id_evento': '', 'nom_evento': '', 'Fecha_hora_ini_event': '', 'Fecha_hora_fin_event': '', 'id_organizador': '', 'nom_organizador': 'JP Producciones Generales EIRL', 'tipo_organizador': ''}, 'id_vendedor': 2, 'nom_vendedor': 'SAMUEL CHUQUISTA', 'id_cuenta_analitica': '', 'nom_cuenta_analitica': '', 'distribucion_analitica': []}];26/08/2025;;;;;;1;;ENTRADAS IMPRESAS - ORDEN DE VENTA N663  Corazn Serrano en el Centro de Convenciones Scencia de la Molina /  FULL COLOR GENERAL /  BRAZALETES PLATINUM / BRAZALETES VIP;;1;322;379.96;;322;18;57.96;379.96;1;;not_paid;Sin pagar;2;SAMUEL CHUQUISTA;;;[];;;;;;JP Producciones Generales EIRL;
(01) Factura FB01;00000016;COLABORATIVA S.A.C.;26/08/2025;3/10/2025 14:07;JP Producciones Generales EIRL;Cliente;6;20608361074;[{'id_producto': '1', 'codigo_producto': '', 'nom_producto': 'ENTRADAS IMPRESAS - ORDEN DE VENTA N663  Corazn Serrano en el Centro de Convenciones Scencia de la Molina /  FULL COLOR GENERAL /  BRAZALETES PLATINUM / BRAZALETES VIP', 'categoria_producto': '', 'cantidad': '1.0', 'valor_unitario': 322.0, 'precio_unitario': 379.96, 'descuento': None, 'subtotal': 322.0, 'porcentaje_de_igv': '18.00', 'igv': 57.96, 'total': 379.96, 'moneda': '1', 'tipo_de_cambio': '', 'id_estado': 'not_paid', 'nombre_estado': 'Sin pagar', 'evento': {'id_evento': '', 'nom_evento': '', 'Fecha_hora_ini_event': '', 'Fecha_hora_fin_event': '', 'id_organizador': '', 'nom_organizador': 'JP Producciones Generales EIRL', 'tipo_organizador': ''}, 'id_vendedor': 2, 'nom_vendedor': 'SAMUEL CHUQUISTA', 'id_cuenta_analitica': '', 'nom_cuenta_analitica': '', 'distribucion_analitica': []}];26/08/2025;;;;;;1;;ENTRADAS IMPRESAS - ORDEN DE VENTA N663  Corazn Serrano en el Centro de Convenciones Scencia de la Molina /  FULL COLOR GENERAL /  BRAZALETES PLATINUM / BRAZALETES VIP;;1;322;379.96;;322;18;57.96;379.96;1;;not_paid;Sin pagar;2;SAMUEL CHUQUISTA;;;[];;;;;;JP Producciones Generales EIRL;
(01) Factura F001;00000005;COLABORATIVA S.A.C.;22/08/2025;3/10/2025 16:13;JP Producciones Generales EIRL;Cliente;6;20608361074;[{'id_producto': '1', 'codigo_producto': '', 'nom_producto': 'ENTRADAS IMPRESAS - ORDEN DE VENTA N663  Corazn Serrano en el Centro de Convenciones Scencia de la Molina /  FULL COLOR GENERAL /  BRAZALETES PLATINUM / BRAZALETES VIP', 'categoria_producto': '', 'cantidad': '1.0', 'valor_unitario': 0.0, 'precio_unitario': 0.0, 'descuento': None, 'subtotal': 0.0, 'porcentaje_de_igv': '0.00', 'igv': 0.0, 'total': 0.0, 'moneda': '1', 'tipo_de_cambio': '', 'id_estado': 'paid', 'nombre_estado': 'Pagado', 'evento': {'id_evento': '', 'nom_evento': '', 'Fecha_hora_ini_event': '', 'Fecha_hora_fin_event': '', 'id_organizador': '', 'nom_organizador': 'JP Producciones Generales EIRL', 'tipo_organizador': ''}, 'id_vendedor': 2, 'nom_vendedor': 'SAMUEL CHUQUISTA', 'id_cuenta_analitica': '', 'nom_cuenta_analitica': '', 'distribucion_analitica': []}];22/08/2025;;;;;;1;;ENTRADAS IMPRESAS - ORDEN DE VENTA N663  Corazn Serrano en el Centro de Convenciones Scencia de la Molina /  FULL COLOR GENERAL /  BRAZALETES PLATINUM / BRAZALETES VIP;;1;0;0;;0;0;0;0;1;;paid;Pagado;2;SAMUEL CHUQUISTA;;;[];;;;;;JP Producciones Generales EIRL;
(01) Factura F001;00000001;COLABORATIVA S.A.C.;21/08/2025;3/10/2025 09:43;JP Producciones Generales EIRL;Cliente;6;20608361074;[{'id_producto': '1', 'codigo_producto': '', 'nom_producto': 'ENTRADAS IMPRESAS - ORDEN DE VENTA N663  Corazn Serrano en el Centro de Convenciones Scencia de la Molina /  FULL COLOR GENERAL /  BRAZALETES PLATINUM / BRAZALETES VIP', 'categoria_producto': '', 'cantidad': '1.0', 'valor_unitario': 0.0, 'precio_unitario': 0.0, 'descuento': None, 'subtotal': 0.0, 'porcentaje_de_igv': '0.00', 'igv': 0.0, 'total': 0.0, 'moneda': '1', 'tipo_de_cambio': '', 'id_estado': 'paid', 'nombre_estado': 'Pagado', 'evento': {'id_evento': '', 'nom_evento': '', 'Fecha_hora_ini_event': '', 'Fecha_hora_fin_event': '', 'id_organizador': '', 'nom_organizador': 'JP Producciones Generales EIRL', 'tipo_organizador': ''}, 'id_vendedor': 2, 'nom_vendedor': 'SAMUEL CHUQUISTA', 'id_cuenta_analitica': '', 'nom_cuenta_analitica': '', 'distribucion_analitica': []}];21/08/2025;;;;;;1;;ENTRADAS IMPRESAS - ORDEN DE VENTA N663  Corazn Serrano en el Centro de Convenciones Scencia de la Molina /  FULL COLOR GENERAL /  BRAZALETES PLATINUM / BRAZALETES VIP;;1;0;0;;0;0;0;0;1;;paid;Pagado;2;SAMUEL CHUQUISTA;;;[];;;;;;JP Producciones Generales EIRL;
FFF1;220;COLABORATIVA S.A.C.;9/02/2025;3/10/2025 19:00;G & N MUSIC S.A.C.;;6;20611018925;[{'id_producto': '1', 'codigo_producto': '984', 'nom_producto': 'ENTRADAS IMPRESAS FULL COLOR GENERAL, BRAZALETES VIP -CORAZÓN SERRANO BARRANCA - 09/02 Y PERSONAL DELIVERY', 'categoria_producto': 'consu', 'cantidad': '1.0', 'valor_unitario': 1241.0, 'precio_unitario': 1464.38, 'descuento': None, 'subtotal': 1241.0, 'porcentaje_de_igv': '18.00', 'igv': 223.38, 'total': 1464.38, 'moneda': '1', 'tipo_de_cambio': '', 'id_estado': 'not_paid', 'nombre_estado': 'Sin pagar', 'evento': {'id_evento': '', 'nom_evento': '', 'Fecha_hora_ini_event': '', 'Fecha_hora_fin_event': '', 'id_organizador': '', 'nom_organizador': 'G & N MUSIC S.A.C.', 'tipo_organizador': ''}, 'id_vendedor': 2, 'nom_vendedor': 'SAMUEL CHUQUISTA', 'id_cuenta_analitica': 83, 'nom_cuenta_analitica': '[Impresos] INSUMO', 'distribucion_analitica': [[{'código': 83, 'nom_distribucion': 'INSUMO', 'sub_categoria': '', 'porcentaje': '100.00'}]]}];9/02/2025;;;;;;1;984;ENTRADAS IMPRESAS FULL COLOR GENERAL, BRAZALETES VIP -CORAZÓN SERRANO BARRANCA - 09/02 Y PERSONAL DELIVERY;consu;1;1241;1464.38;;1241;18;223.38;1464.38;1;;not_paid;Sin pagar;2;SAMUEL CHUQUISTA;83;[Impresos] INSUMO;[[{'código': 83, 'nom_distribucion': 'INSUMO', 'sub_categoria': '', 'porcentaje': '100.00'}]];;;;;;G & N MUSIC S.A.C.;
FFF1;219;COLABORATIVA S.A.C.;9/02/2025;3/10/2025 19:00;MACHA MUNIVE JULIO;;6;10198893710;[{'id_producto': '1', 'codigo_producto': '983', 'nom_producto': 'ENTRADAS IMPRESAS * FULL COLOR GENERAL ', 'categoria_producto': 'consu', 'cantidad': '1.0', 'valor_unitario': 400.0, 'precio_unitario': 472.0, 'descuento': None, 'subtotal': 400.0, 'porcentaje_de_igv': '18.00', 'igv': 72.0, 'total': 472.0, 'moneda': '1', 'tipo_de_cambio': '', 'id_estado': 'not_paid', 'nombre_estado': 'Sin pagar', 'evento': {'id_evento': '', 'nom_evento': '', 'Fecha_hora_ini_event': '', 'Fecha_hora_fin_event': '', 'id_organizador': '', 'nom_organizador': 'MACHA MUNIVE JULIO', 'tipo_organizador': ''}, 'id_vendedor': 2, 'nom_vendedor': 'SAMUEL CHUQUISTA', 'id_cuenta_analitica': 83, 'nom_cuenta_analitica': '[Impresos] INSUMO', 'distribucion_analitica': [[{'código': 83, 'nom_distribucion': 'INSUMO', 'sub_categoria': '', 'porcentaje': '100.00'}]]}];9/02/2025;;;;;;1;983;ENTRADAS IMPRESAS * FULL COLOR GENERAL ;consu;1;400;472;;400;18;72;472;1;;not_paid;Sin pagar;2;SAMUEL CHUQUISTA;83;[Impresos] INSUMO;[[{'código': 83, 'nom_distribucion': 'INSUMO', 'sub_categoria': '', 'porcentaje': '100.00'}]];;;;;;MACHA MUNIVE JULIO;
FB01;1420;COLABORATIVA S.A.C.;6/02/2025;3/10/2025 19:00;REYNOSO BENDEZU CARLOS ARTURO;;6;10755725086;[{'id_producto': '1', 'codigo_producto': '982', 'nom_producto': 'COMISION CORTESIA - ACTUALIZACION GRAFICA', 'categoria_producto': 'consu', 'cantidad': '1.0', 'valor_unitario': 107.37, 'precio_unitario': 126.7, 'descuento': None, 'subtotal': 107.37, 'porcentaje_de_igv': '18.00', 'igv': 19.33, 'total': 126.7, 'moneda': '1', 'tipo_de_cambio': '', 'id_estado': 'not_paid', 'nombre_estado': 'Sin pagar', 'evento': {'id_evento': '', 'nom_evento': '', 'Fecha_hora_ini_event': '', 'Fecha_hora_fin_event': '', 'id_organizador': '', 'nom_organizador': 'REYNOSO BENDEZU CARLOS ARTURO', 'tipo_organizador': ''}, 'id_vendedor': 2, 'nom_vendedor': 'SAMUEL CHUQUISTA', 'id_cuenta_analitica': 105, 'nom_cuenta_analitica': '[Administrativo] COMISIÓN', 'distribucion_analitica': [[{'código': 105, 'nom_distribucion': 'COMISIÓN', 'sub_categoria': '', 'porcentaje': '100.00'}]]}];6/02/2025;;;;;;1;982;COMISION CORTESIA - ACTUALIZACION GRAFICA;consu;1;107.37;126.7;;107.37;18;19.33;126.7;1;;not_paid;Sin pagar;2;SAMUEL CHUQUISTA;105;[Administrativo] COMISIÓN;[[{'código': 105, 'nom_distribucion': 'COMISIÓN', 'sub_categoria': '', 'porcentaje': '100.00'}]];;;;;;REYNOSO BENDEZU CARLOS ARTURO;
